BST_Sorted_Insert

7488416, 72

7554791, 73

7636416, 74

7718458, 75

7799250, 76

7866833, 77

7933208, 78

8302875, 79

8383375, 80

8464291, 81

8562125, 82

8811250, 83

8885583, 84

8946750, 85

9265083, 86

9379708, 87

9463208, 88

10099250, 89

10212041, 90

10307958, 91

10379250, 92

10453916, 93

10545666, 94

10698583, 95

10836458, 96

10957500, 97

11029750, 98

11107666, 99

11297375, 100

